ssuid|pnum|spanel|finyr4
29286013643118|101|2018|33522.857336
29286013643118|102|2018|17481.743623
29286013643118|103|2018|25897.049479
29286013643118|104|2018|25897.049479
29286013643118|105|2018|33945.407628
29286013648618|101|2018|58711.562356
29286013648618|102|2018|63014.654136
29286013654918|101|2018|17275.924503
29286013654918|102|2018|12687.019182
29286013677818|101|2018|30891.629436
29286013677818|102|2018|27527.715692
29286013805818|101|2018|42314.699456
29286013805818|102|2018|46453.729048
29286013817718|101|2018|9709.0345099
29286013828418|101|2018|16788.238803
29286013828418|102|2018|19471.709797
29286013828418|103|2018|57162.883672
29286013828418|104|2018|19471.709797
29286013863818|101|2018|58711.562356
29286013863818|102|2018|63014.654136
29286013863818|103|2018|76703.135115
29286013868818|101|2018|13401.454882
29286013896418|101|2018|33252.019477
29286013896418|102|2018|28669.431163
29286017205818|101|2018|19825.358068
29286017218018|101|2018|7981.0230829
29286017218018|102|2018|6285.3947999
29286017246618|101|2018|33252.019477
29286017246618|102|2018|28669.431163
29286017283218|101|2018|20898.316879
29286017283218|102|2018|21197.031264
29286018519418|101|2018|13607.436825
29286018519418|102|2018|16677.946093
29286018519418|103|2018|13771.601408
29286018519418|104|2018|15626.580766
29286018558218|101|2018|31687.421238
29286018558218|102|2018|49699.992052
29286019916218|101|2018|9844.9342707
29286019916218|102|2018|8269.1256373
29286019929718|101|2018|5593.5639737
29286019929718|102|2018|12394.780398
29286019929718|103|2018|15973.882436
29286019945818|101|2018|8840.4843039
29286019945818|102|2018|17587.276149
29286019947718|101|2018|12343.906089
29286019947718|103|2018|10761.057984
29286019947718|104|2018|18541.874873
29286019977318|101|2018|18497.301397
29286019977318|102|2018|15150.918056
29286019977318|103|2018|23806.638599
29286019977318|104|2018|19054.556496
29286019977318|105|2018|68252.954318
29286019977318|106|2018|12060.88736
29286020409718|102|2018|28327.066498
29286020412518|102|2018|7962.309216
29286020422018|101|2018|19110.289941
29286020428518|101|2018|13422.976183
29286020428518|102|2018|8151.608787
29286020434618|101|2018|26634.335525
29286020434618|102|2018|30891.629436
29286020450518|101|2018|9272.1170079
29286020450518|102|2018|12605.290929
29286020450518|103|2018|20183.973236
29286020450518|104|2018|20183.973236
29286020450518|105|2018|26697.027488
29286020499918|101|2018|7495.8975356
29286020499918|102|2018|7962.309216
29286020904318|101|2018|14857.281102
29286020908118|101|2018|26980.889006
29286020909218|101|2018|8924.6740765
29286020936318|101|2018|15234.937424
29286020936318|102|2018|28388.951338
29286020947318|101|2018|17656.948608
29286020947318|102|2018|23144.268832
29286020950918|101|2018|17275.924503
29286020950918|102|2018|12687.019182
29286020955418|101|2018|17066.214851
29286020964618|101|2018|18531.714189
29286020965018|102|2018|7225.8224792
29286020973018|101|2018|19717.939612
29286020973018|102|2018|21373.121482
29286020973018|103|2018|25373.1815
29286020991918|101|2018|15285.613129
29286020995718|101|2018|10496.217947
29286020996618|101|2018|14331.664239
29286020996618|102|2018|15218.931448
29286020996718|101|2018|69707.372076
29286020996718|102|2018|58611.870389
29286020996718|103|2018|66529.250972
29286021509718|101|2018|29481.680945
29286021509718|102|2018|35084.127808
29286021509718|103|2018|75046.206632
29286021515818|101|2018|7802.8921205
29286021522918|101|2018|22243.011388
29286021547318|101|2018|6618.3442364
29286021550118|101|2018|31927.809559
29286021550118|102|2018|50186.799203
29286021585718|101|2018|29373.379147
29286021585718|102|2018|65976.151946
29286022809718|101|2018|64946.677841
29286022809718|102|2018|61103.500713
29286022809718|103|2018|223075.54048
29286022829718|101|2018|12875.964681
29286022829718|102|2018|9455.7955999
29286022868818|101|2018|7001.3408623
29286022868818|102|2018|6591.2202468
29286022875318|101|2018|39377.337887
29286022876218|101|2018|16976.13583
29286022876218|102|2018|23078.778106
29286022889418|101|2018|19970.73661
29286027600318|101|2018|6539.8588846
29286028517418|101|2018|30272.807189
29286028525118|101|2018|48963.299052
29286028538918|102|2018|32129.131696
29286028569118|101|2018|11428.748395
29286033405318|101|2018|18505.546912
29286033434618|101|2018|64062.586938
29286033434618|102|2018|58611.02093
29286033454718|101|2018|8559.1453477
29286033472018|101|2018|30471.115109
29286033478118|101|2018|9157.0366278
29286033496718|101|2018|15393.897316
29286033496718|102|2018|8276.5258969
29286034205818|101|2018|18654.686476
29286034205818|102|2018|29976.076727
29286034229718|102|2018|23518.966756
29286034259618|101|2018|10796.924472
29286034259618|102|2018|17937.187502
29286034436518|101|2018|28669.431163
29286034436518|102|2018|53432.42238
29286034436518|103|2018|53432.42238
29286034445118|101|2018|18471.934377
29286034445118|102|2018|35426.340463
29286034493518|101|2018|21856.686796
29286034493518|102|2018|11399.749228
29286035902718|101|2018|10629.000187
29286035905818|101|2018|17523.790873
29286035916218|101|2018|12235.955397
29286035916218|102|2018|16143.856416
29286035916218|103|2018|19019.972814
29286035917318|101|2018|33441.663238
29286035929818|101|2018|38741.231582
29286035975518|101|2018|22883.950553
29286035989418|101|2018|15554.707245
29286038220118|101|2018|26254.201603
29286038288418|101|2018|8812.7248113
29286038288418|102|2018|12189.455656
29286040001018|101|2018|14275.840643
29286040011018|101|2018|13170.876034
29286040053918|101|2018|16050.160964
29286040053918|102|2018|17386.180912
29286040600318|101|2018|6156.7707014
29286040616218|101|2018|10572.432945
29286040616218|102|2018|11396.641032
29286040649718|101|2018|29373.379147
29286040649718|102|2018|34068.488138
29286040672018|101|2018|24248.737224
29286040672018|102|2018|41487.492183
29286041807118|101|2018|11689.12018
29286041807118|102|2018|10241.052784
29286041807118|103|2018|15671.771444
29286041811618|101|2018|10349.245817
29286041811618|102|2018|10027.188003
29286041811618|103|2018|10989.581408
29286041811618|104|2018|12749.980747
29286041811618|105|2018|11261.151059
29286041811618|106|2018|11343.983785
29286041811618|107|2018|42484.610929
29286041811618|108|2018|13364.384834
29286041834318|101|2018|28825.343865
29286041834318|102|2018|84911.842574
29286041856818|101|2018|8276.5258969
29286041856818|102|2018|11270.152152
29286041899418|101|2018|12687.019182
29286041899418|102|2018|17275.924503
29286047284918|101|2018|11974.119531
29286047284918|102|2018|15319.743071
29286047294818|101|2018|7620.8602668
29286049443118|101|2018|15406.357801
29286049443118|102|2018|16607.410081
29286049443118|103|2018|22020.499969
29286050106918|101|2018|17386.241229
29286050119418|101|2018|19607.064989
29286050119418|102|2018|14592.272026
29286050140218|101|2018|48865.794098
29286050140218|102|2018|51448.042339
29286050140218|103|2018|141439.27577
29286050140218|104|2018|141439.27577
29286050160218|101|2018|17275.924503
29286050160218|102|2018|12687.019182
29286050165118|101|2018|26931.235036
29286050165118|102|2018|42332.765815
29286050165118|104|2018|71836.419732
29286050189818|101|2018|16476.627603
29286050197218|101|2018|12687.019182
29286050197218|102|2018|17275.924503
29286055202718|101|2018|12966.276496
29286055209718|101|2018|24341.117536
29286055209718|102|2018|36945.649947
29286055209718|103|2018|44449.668762
29286055209718|104|2018|44449.668762
29286055231018|101|2018|9106.2525498
29286055231018|102|2018|6789.179018
29286055233818|101|2018|27478.33697
29286055234818|103|2018|59237.753655
29286055236518|101|2018|30891.629436
29286055236518|102|2018|26634.335525
29286055254918|101|2018|26731.53146
29286055256518|101|2018|15049.995981
29286055258218|101|2018|17462.930477
29286055258218|102|2018|14894.191621
29286055277818|101|2018|43495.398022
29286055277818|102|2018|48047.021273
29286055277818|103|2018|47090.481228
29286055277818|104|2018|46673.069214
29286055278818|101|2018|12317.75674
29286055278818|103|2018|17201.701402
29286055282018|101|2018|11277.106177
29286055282018|102|2018|13171.227217
29286055282018|103|2018|17410.381993
29286055294818|101|2018|6985.4659915
29286058811618|101|2018|5289.3280162
29286058845818|101|2018|16764.087675
29286058860218|101|2018|8725.6601649
29286058899418|101|2018|14100.087304
29286058899418|102|2018|7788.6300718
29286059708718|101|2018|7035.2445191
29286060408718|102|2018|6178.6179618
29286060442618|101|2018|6178.6179618
29286060442618|102|2018|6526.1652157
29286060444418|101|2018|7350.6967605
29286060444418|102|2018|6638.9482509
29286060464618|101|2018|4594.6427837
29286060464618|102|2018|4349.9576693
29286060464618|103|2018|12042.994616
29286060464618|104|2018|12867.922183
29286060464618|105|2018|12867.922183
29286060464618|106|2018|11210.372458
29286060464618|107|2018|11818.070527
29286060466418|101|2018|6193.7225419
29286060469918|101|2018|10789.768778
29286060469918|102|2018|7594.1832335
29286060495618|101|2018|9566.8135484
29286060495718|101|2018|7446.9449195
29286060602018|101|2018|38070.570044
29286060656818|101|2018|16030.31071
29286060673018|101|2018|14024.409848
29286060691918|101|2018|11772.270679
29286060902018|101|2018|46700.138897
29286060902018|102|2018|46664.437154
29286060902018|103|2018|41791.842031
29286060907118|101|2018|8401.6680181
29286060907118|103|2018|12714.519147
29286060907118|104|2018|10416.165459
29286060911618|101|2018|10629.000187
29286060926718|101|2018|14312.322628
29286060926718|102|2018|19247.113853
29286060926718|103|2018|15426.044535
29286060926718|104|2018|15426.044535
29286060926718|105|2018|26579.894652
29286060934818|101|2018|18982.482893
29286060934818|102|2018|16190.222942
29286060934818|103|2018|30674.946211
29286060934818|106|2018|16190.222942
29286060943118|101|2018|12687.019182
29286060943118|102|2018|17275.924503
29286060944418|101|2018|14051.394777
29286060944418|102|2018|13542.847849
29286060954718|101|2018|52274.583347
29286060954718|103|2018|98445.529137
29286060956818|101|2018|13266.448411
29286060956818|102|2018|11855.655886
29286060958218|101|2018|23712.012248
29286060958218|102|2018|35514.579273
29286060958218|103|2018|73833.046879
29286060958218|104|2018|31645.614066
29286060958218|105|2018|45287.042921
29286060969918|101|2018|15516.408849
29286060969918|102|2018|14809.346493
29286060969918|103|2018|13638.537734
29286060973018|101|2018|16758.873202
29286060973018|102|2018|19823.778027
29286060973018|103|2018|21265.775004
29286060975918|101|2018|34450.160695
29286060975918|102|2018|34401.795307
29286060975918|103|2018|36444.911247
29286060975918|104|2018|47223.580253
29286060975918|105|2018|94590.73415
29286060977718|101|2018|10658.21023
29286060982018|101|2018|4725.2787534
29286060994818|102|2018|11040.874241
29286061033818|101|2018|11390.630718
29286061033818|102|2018|10151.97965
29286061033818|103|2018|11422.644527
29286061033818|104|2018|12727.460714
29286061033818|105|2018|29471.338304
29286068431118|101|2018|62102.529779
29286068472018|101|2018|30269.689822
29286068472018|102|2018|18837.407527
29286068825118|101|2018|18923.516786
29286068830118|101|2018|16453.248834
29286068847718|101|2018|12687.966694
29286068847718|102|2018|30731.585324
29286068847718|103|2018|42170.365685
29286068850218|101|2018|12687.019182
29286068850218|102|2018|18216.996042
29286068877818|101|2018|57078.274218
29286068877818|102|2018|53471.91129
29286068877818|103|2018|210572.20817
29286068893218|101|2018|8615.8676668
29286068899418|101|2018|13897.880322
29286068916218|101|2018|12721.229952
29286068954718|101|2018|6899.6743202
29286068960218|101|2018|11211.048058
29286068960218|102|2018|13829.404109
29286068969218|101|2018|18636.620434
29286068969218|102|2018|25741.454385
29286068969218|103|2018|20551.063276
29286068969218|104|2018|60062.277655
29286068970518|101|2018|20184.793759
29286068970518|102|2018|28934.211482
29286068970518|103|2018|27874.812596
29286068977318|101|2018|8578.5657337
29286068996718|101|2018|5481.6918997
29286077115818|101|2018|5231.8293315
29286077184818|101|2018|6285.3947999
29286081606918|101|2018|17093.149449
29286081631118|101|2018|19825.358068
29286081638618|101|2018|14141.548253
29286081644918|101|2018|35073.438035
29286081659618|101|2018|18495.534064
29286081659618|102|2018|12728.264825
29286081659618|103|2018|22135.327595
29286081669118|101|2018|12189.455656
29286081669118|102|2018|10440.684303
29286081682018|101|2018|12647.181409
29286081682018|102|2018|11973.662884
29286081684918|101|2018|11366.640001
29286081684918|102|2018|10605.039044
29286081685718|101|2018|29373.379147
29286081685718|102|2018|34068.488138
29286081688318|101|2018|38792.974472
29286081694818|101|2018|12647.181409
29286081694818|102|2018|12189.455656
29286082805818|101|2018|48685.805083
29286082805818|102|2018|49120.056306
29286082805818|103|2018|62636.307221
29286082805818|104|2018|62636.307221
29286082810818|101|2018|31980.061417
29286082810818|102|2018|18485.918279
29286082822918|101|2018|33229.08463
29286082822918|102|2018|40163.004283
29286082831018|101|2018|7515.5609668
29286082850218|101|2018|10163.269422
29286082856618|101|2018|21249.763394
29286082866818|101|2018|27853.068056
29286082866818|102|2018|34347.547233
29286082866818|103|2018|33587.899484
29286082877818|101|2018|26663.726263
29286082899918|101|2018|13129.166373
29286082899918|102|2018|14239.601921
29286082899918|103|2018|15603.876937
29286082899918|104|2018|16449.740527
29286082899918|105|2018|16633.093088
29286082899918|106|2018|43170.265272
29286082899918|107|2018|6633.0470536
29286084924718|101|2018|7801.2074323
29286084942618|102|2018|12890.27421
29286084951918|101|2018|7764.1734457
29286084951918|102|2018|7350.6967605
29286084962618|101|2018|8157.1070332
29286084962618|102|2018|8615.9442954
29286084966418|101|2018|12185.525591
29286084966418|102|2018|12647.181409
29286086067618|101|2018|25151.808548
29286086067618|102|2018|26566.597753
29286086067618|103|2018|67742.065533
29286086067618|104|2018|70345.975504
29286086090318|101|2018|33816.624633
29286086090518|101|2018|28660.645888
29286092505818|101|2018|51408.710876
29286092509718|101|2018|25798.385873
29286092524018|101|2018|13897.880322
29286092524018|102|2018|34521.836804
29286092524018|103|2018|53595.715774
29286092524018|104|2018|55359.86518
29286093200318|101|2018|37627.503578
29286093208718|101|2018|7259.5564826
29286093208718|102|2018|6872.9528896
29286093216718|101|2018|13648.603786
29286093236318|101|2018|8024.4555983
29286093236318|102|2018|8523.7553555
29286093250918|101|2018|12603.349269
29286093253618|101|2018|14262.955885
29286093253618|102|2018|11760.917374
29286093253618|103|2018|10833.756584
29286093254718|101|2018|19461.886574
29286093254718|102|2018|20209.974193
29286093255418|101|2018|19018.47887
29286093255418|102|2018|40634.452843
29286093255418|103|2018|30710.365042
29286093255418|104|2018|32720.241188
29286093264618|101|2018|7632.2749862
29286093264618|102|2018|7067.6190201
29286093265018|101|2018|8950.7248485
